time,response_code,birth_year,postal_code,lat,long,city,ine_code
"2017-09-26 16:15:14,890",NO_3_DATA,,,,,,
"2017-09-26 16:15:15,000",OK,1995,08240,41.6986126,1.8440259,Manresa,08113
"2017-09-26 16:15:15,077",NO_3_DATA,,,,,,
"2017-09-26 16:15:15,751",NO_3_DATA,,,,,,
"2017-09-26 16:15:15,991",OK,1953,08820,41.3120158,2.0959429,"Prat de Llobregat, El",08169
"2017-09-26 16:15:16,307",NO_3_DATA,,,,,,
"2017-09-26 16:15:17,390",NOT_FOUND,,,,,,
"2017-09-26 16:15:17,856",OK,1955,43592,40.9072705,0.4596721,Xerta,43052
"2017-09-26 16:15:18,230",OK,1968,25660,41.6489057,0.7057789999999999,Alcoletge,25012
"2017-09-26 16:15:18,931",OK,1999,08950,41.3772561,2.0910377,Esplugues de Llobregat,08077
"2017-09-26 16:15:18,975",NO_3_DATA,,,,,,
"2017-09-26 16:15:19,661",NO_3_DATA,,,,,,
"2017-09-26 16:15:19,772",NOT_FOUND,,,,,,
"2017-09-26 16:15:19,846",NO_3_DATA,,,,,,
"2017-09-26 16:15:20,726",OK,1979,17190,41.97006469999999,2.7929203,Salt,17155
"2017-09-26 16:15:21,270",OK,1952,08015,41.378633,2.1523914,Barcelona,08019
"2017-09-26 16:15:23,126",NO_3_DATA,,,,,,
"2017-09-26 16:15:23,583",NOT_FOUND,,,,,,
"2017-09-26 16:15:24,311",OK,1956,08572,42.0842384,2.3320235,Sant Pere de Torelló,08233
"2017-09-26 16:15:24,755",NO_3_DATA,,,,,,
"2017-09-26 16:15:25,202",NO_3_DATA,,,,,,
"2017-09-26 16:15:26,097",OK,1983,25004,41.6225612,0.6257463,Lleida,25120
"2017-09-26 16:15:26,551",NO_3_DATA,,,,,,
"2017-09-26 16:15:27,308",OK,1984,17401,41.8232432,2.4900943,Arbúcies,17009
"2017-09-26 16:15:29,332",OK,1977,08020,41.42276409999999,2.2015347,Barcelona,08019
"2017-09-26 16:15:29,364",NO_3_DATA,,,,,,
"2017-09-26 16:15:29,612",OK,1986,17007,41.9985553,2.842751,Girona,17079
"2017-09-26 16:15:29,796",NOT_FOUND,,,,,,
"2017-09-26 16:15:31,088",BAD_DATE,,,,,,
"2017-09-26 16:15:31,393",NO_3_DATA,,,,,,
"2017-09-26 16:15:32,349",NO_3_DATA,,,,,,
"2017-09-26 16:15:32,392",NO_3_DATA,,,,,,
"2017-09-26 16:15:32,848",NO_3_DATA,,,,,,
"2017-09-26 16:15:33,803",NO_3_DATA,,,,,,
"2017-09-26 16:15:34,105",OK,1960,17230,41.862169,3.1328011,Palamós,17118
"2017-09-26 16:15:34,134",NO_3_DATA,,,,,,
"2017-09-26 16:15:34,516",OK,1955,08222,41.56594550000001,2.0248701,Terrassa,08279
"2017-09-26 16:15:34,975",NO_3_DATA,,,,,,
"2017-09-26 16:15:37,065",OK,1958,25125,41.7294516,0.554149,Alguaire,25016
"2017-09-26 16:15:38,195",NO_3_DATA,,,,,,
"2017-09-26 16:15:40,332",OK,1996,08950,41.3772561,2.0910377,Esplugues de Llobregat,08077
"2017-09-26 16:15:40,449",NO_3_DATA,,,,,,
"2017-09-26 16:15:40,571",NO_3_DATA,,,,,,
"2017-09-26 16:15:41,206",OK,1959,17001,41.9855224,2.8190749,Girona,17079
"2017-09-26 16:15:43,968",NO_3_DATA,,,,,,
"2017-09-26 16:15:44,729",NO_3_DATA,,,,,,
"2017-09-26 16:15:45,114",NO_3_DATA,,,,,,
"2017-09-26 16:15:46,859",NO_3_DATA,,,,,,
"2017-09-26 16:15:47,107",NO_3_DATA,,,,,,
"2017-09-26 16:15:47,438",OK,1997,08172,41.4699731,2.0836809,Sant Cugat del Vallès,08205
"2017-09-26 16:15:47,837",NO_3_DATA,,,,,,
"2017-09-26 16:15:49,285",OK,1968,08027,41.42304439999999,2.1867861,Barcelona,08019
"2017-09-26 16:15:50,505",NO_3_DATA,,,,,,
"2017-09-26 16:15:50,630",NO_3_DATA,,,,,,
"2017-09-26 16:15:50,868",NOT_FOUND,,,,,,
"2017-09-26 16:15:51,723",NO_3_DATA,,,,,,
"2017-09-26 16:15:51,877",OK,1984,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 16:15:51,988",OK,1950,08025,41.40830760000001,2.1720423,Barcelona,08019
"2017-09-26 16:15:52,352",NO_3_DATA,,,,,,
"2017-09-26 16:15:52,885",NO_3_DATA,,,,,,
"2017-09-26 16:15:52,943",BAD_DATE,,,,,,
"2017-09-26 16:15:53,482",NO_3_DATA,,,,,,
"2017-09-26 16:15:53,537",NO_3_DATA,,,,,,
"2017-09-26 16:15:53,805",OK,1995,08173,41.4573378,2.0910377,Sant Cugat del Vallès,08205
"2017-09-26 16:15:54,348",OK,1981,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 16:15:56,046",OK,1971,08970,41.365393,2.0542658,Sant Joan Despí,08217
"2017-09-26 16:15:56,262",OK,1990,08021,41.397617,2.1413415,Barcelona,08019
"2017-09-26 16:15:56,389",NO_3_DATA,,,,,,
"2017-09-26 16:15:56,672",NO_3_DATA,,,,,,
"2017-09-26 16:15:57,884",NO_3_DATA,,,,,,
"2017-09-26 16:15:58,203",NO_3_DATA,,,,,,
"2017-09-26 16:15:59,333",NO_3_DATA,,,,,,
"2017-09-26 16:16:00,426",NO_3_DATA,,,,,,
"2017-09-26 16:16:00,554",OK,1979,17300,41.69222,2.7829605,Blanes,17023
"2017-09-26 16:16:00,845",NO_3_DATA,,,,,,
"2017-09-26 16:16:00,890",NO_3_DATA,,,,,,
"2017-09-26 16:16:01,114",OK,1957,25120,41.8238964,0.5683399,Alfarràs,25013
"2017-09-26 16:16:03,735",OK,1992,25008,41.6232072,0.6216008,Lleida,25120
"2017-09-26 16:16:04,564",OK,1961,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 16:16:05,010",NO_3_DATA,,,,,,
"2017-09-26 16:16:06,379",NO_3_DATA,,,,,,
"2017-09-26 16:16:06,579",NO_3_DATA,,,,,,
"2017-09-26 16:16:06,614",NOT_FOUND,,,,,,
"2017-09-26 16:16:06,804",NO_3_DATA,,,,,,
"2017-09-26 16:16:10,560",NO_3_DATA,,,,,,
"2017-09-26 16:16:10,674",NO_3_DATA,,,,,,
"2017-09-26 16:16:11,006",NO_3_DATA,,,,,,
"2017-09-26 16:16:11,045",NO_3_DATA,,,,,,
"2017-09-26 16:16:11,086",NO_3_DATA,,,,,,
"2017-09-26 16:16:11,203",OK,1993,08940,41.3573949,2.0812289,Cornellà de Llobregat,08073
"2017-09-26 16:16:20,321",NO_3_DATA,,,,,,
"2017-09-26 16:16:20,543",NO_3_DATA,,,,,,
"2017-09-26 16:16:20,605",NO_3_DATA,,,,,,
"2017-09-26 16:16:20,729",NOT_FOUND,,,,,,
"2017-09-26 16:16:21,016",NO_3_DATA,,,,,,
"2017-09-26 16:16:21,183",OK,1994,08027,41.42304439999999,2.1867861,Barcelona,08019
"2017-09-26 16:16:21,220",NO_3_DATA,,,,,,
"2017-09-26 16:16:21,264",BAD_DATE,,,,,,
"2017-09-26 16:16:21,308",NO_3_DATA,,,,,,
"2017-09-26 16:16:21,369",NO_3_DATA,,,,,,
"2017-09-26 16:16:21,422",NOT_FOUND,,,,,,
"2017-09-26 16:16:21,583",OK,1976,17004,41.9785038,2.8527235,Girona,17079
"2017-09-26 16:16:21,613",NO_3_DATA,,,,,,
"2017-09-26 16:16:21,650",NOT_FOUND,,,,,,
"2017-09-26 16:16:21,697",BAD_DATE,,,,,,
"2017-09-26 16:16:21,817",OK,1979,43429,41.55750889999999,1.4193124,Barberà de la Conca,43021
"2017-09-26 16:16:21,850",NO_3_DATA,,,,,,
"2017-09-26 16:16:21,972",OK,1979,43429,41.55750889999999,1.4193124,Barberà de la Conca,43021
"2017-09-26 16:16:22,071",NO_3_DATA,,,,,,
"2017-09-26 16:16:22,193",OK,1974,08041,41.4182256,2.1769564,Barcelona,08019
"2017-09-26 16:16:23,914",NO_3_DATA,,,,,,
"2017-09-26 16:16:24,035",OK,1965,08192,41.5276681,2.0714223,Sant Quirze del Vallès,08238
"2017-09-26 16:16:24,074",NO_3_DATA,,,,,,
"2017-09-26 16:16:24,116",NO_3_DATA,,,,,,
"2017-09-26 16:16:24,164",NO_3_DATA,,,,,,
"2017-09-26 16:16:24,209",BAD_ZIP,,,,,,
"2017-09-26 16:16:24,243",NOT_FOUND,,,,,,
"2017-09-26 16:16:25,035",NO_3_DATA,,,,,,
"2017-09-26 16:16:25,120",BAD_NIF,,,,,,
"2017-09-26 16:16:25,322",NO_3_DATA,,,,,,
"2017-09-26 16:16:25,584",NO_3_DATA,,,,,,
"2017-09-26 16:16:27,766",NO_3_DATA,,,,,,
"2017-09-26 16:16:27,980",NO_3_DATA,,,,,,
"2017-09-26 16:16:28,466",OK,1975,08389,41.6734928,2.7331928,Palafolls,08155
"2017-09-26 16:16:28,496",BAD_NIF,,,,,,
"2017-09-26 16:16:29,455",NO_3_DATA,,,,,,
"2017-09-26 16:16:29,508",NO_3_DATA,,,,,,
"2017-09-26 16:16:29,709",NO_3_DATA,,,,,,
"2017-09-26 16:16:30,386",NO_3_DATA,,,,,,
"2017-09-26 16:16:30,507",NO_3_DATA,,,,,,
"2017-09-26 16:16:30,546",NO_3_DATA,,,,,,
"2017-09-26 16:16:31,133",BAD_NIF,,,,,,
"2017-09-26 16:16:31,549",NO_3_DATA,,,,,,
"2017-09-26 16:16:31,951",OK,1996,08290,41.4715315,2.1352039,Cerdanyola del Vallès,08266
"2017-09-26 16:16:32,533",OK,1994,17002,41.9780945,2.8190749,Girona,17079
"2017-09-26 16:16:32,686",NOT_FOUND,,,,,,
"2017-09-26 16:16:33,094",NO_3_DATA,,,,,,
"2017-09-26 16:16:33,382",NO_3_DATA,,,,,,
"2017-09-26 16:16:33,662",OK,1973,08930,41.4223872,2.2212071,Sant Adrià de Besòs,08194
"2017-09-26 16:16:33,901",OK,1987,08023,41.4125897,2.1437968,Barcelona,08019
"2017-09-26 16:16:34,500",NO_3_DATA,,,,,,
"2017-09-26 16:16:34,604",OK,1970,08009,41.3945632,2.1708139,Barcelona,08019
"2017-09-26 16:16:34,985",NO_3_DATA,,,,,,
"2017-09-26 16:16:35,334",NOT_FOUND,,,,,,
"2017-09-26 16:16:35,840",OK,1964,08319,41.6008313,2.4159308,Dosrius,08075
"2017-09-26 16:16:36,898",NO_3_DATA,,,,,,
"2017-09-26 16:16:37,258",NO_3_DATA,,,,,,
"2017-09-26 16:16:37,943",NO_3_DATA,,,,,,
"2017-09-26 16:16:38,554",OK,1974,17421,41.8192479,2.6685736,Riudarenes,17148
"2017-09-26 16:16:39,589",NO_3_DATA,,,,,,
"2017-09-26 16:16:39,929",NO_3_DATA,,,,,,
"2017-09-26 16:16:39,973",NO_3_DATA,,,,,,
"2017-09-26 16:16:40,013",BAD_NIF,,,,,,
"2017-09-26 16:16:40,087",NO_3_DATA,,,,,,
"2017-09-26 16:16:40,421",NO_3_DATA,,,,,,
"2017-09-26 16:16:40,575",BAD_NIF,,,,,,
"2017-09-26 16:16:41,208",OK,1991,08031,41.4321952,2.1659005,Barcelona,08019
"2017-09-26 16:16:41,805",NO_3_DATA,,,,,,
"2017-09-26 16:16:42,058",BAD_DATE,,,,,,
"2017-09-26 16:16:42,790",NO_3_DATA,,,,,,
"2017-09-26 16:16:43,523",NOT_FOUND,,,,,,
"2017-09-26 16:16:45,292",OK,1969,17003,41.9594288,2.8228124,Girona,17079
"2017-09-26 16:16:45,372",NO_3_DATA,,,,,,
"2017-09-26 16:16:45,718",NO_3_DATA,,,,,,
"2017-09-26 16:16:46,250",OK,1962,08211,41.6323786,2.0763253,Castellar del Vallès,08051
"2017-09-26 16:16:46,395",NO_3_DATA,,,,,,
"2017-09-26 16:16:46,522",OK,1966,25005,41.6543565,0.6251540999999999,Lleida,25120
"2017-09-26 16:16:46,952",NO_3_DATA,,,,,,
"2017-09-26 16:16:47,213",OK,1988,43880,41.18552,1.5160212,"Vendrell, El",43163
"2017-09-26 16:16:48,862",OK,1998,08240,41.6986126,1.8440259,Manresa,08113
"2017-09-26 16:16:49,433",NO_3_DATA,,,,,,
"2017-09-26 16:16:49,994",NOT_FOUND,,,,,,
"2017-09-26 16:16:50,417",OK,1978,43820,41.2047145,1.5838477,Calafell,43037
"2017-09-26 16:16:51,399",OK,1967,08225,41.5942004,1.9783666,Terrassa,08279
"2017-09-26 16:16:51,430",NO_3_DATA,,,,,,
"2017-09-26 16:16:51,571",OK,1985,08470,41.6826815,2.5495112,Campins,08039
"2017-09-26 16:16:52,030",NO_3_DATA,,,,,,
"2017-09-26 16:16:52,405",NO_3_DATA,,,,,,
"2017-09-26 16:16:53,186",OK,1978,17600,42.2720326,2.9625587,Figueres,17066
"2017-09-26 16:16:53,218",NO_3_DATA,,,,,,
"2017-09-26 16:16:53,551",OK,1998,08787,41.5013861,1.5111806,Carme,08048
"2017-09-26 16:16:53,687",NO_3_DATA,,,,,,
"2017-09-26 16:16:55,027",NO_3_DATA,,,,,,
"2017-09-26 16:16:56,025",NO_3_DATA,,,,,,
"2017-09-26 16:16:56,718",OK,1976,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 16:16:57,524",NO_3_DATA,,,,,,
"2017-09-26 16:16:58,438",NO_3_DATA,,,,,,
"2017-09-26 16:16:58,513",NO_3_DATA,,,,,,
"2017-09-26 16:16:59,731",NO_3_DATA,,,,,,
"2017-09-26 16:17:00,123",NOT_FOUND,,,,,,
"2017-09-26 16:17:01,646",NO_3_DATA,,,,,,
"2017-09-26 16:17:01,971",NOT_FOUND,,,,,,
"2017-09-26 16:17:03,728",NO_3_DATA,,,,,,
"2017-09-26 16:17:03,905",NO_3_DATA,,,,,,
"2017-09-26 16:17:04,281",NO_3_DATA,,,,,,
"2017-09-26 16:17:05,447",BAD_NIF,,,,,,
"2017-09-26 16:17:05,725",NOT_FOUND,,,,,,
"2017-09-26 16:17:06,747",NO_3_DATA,,,,,,
"2017-09-26 16:17:06,972",NO_3_DATA,,,,,,
"2017-09-26 16:17:07,115",NO_3_DATA,,,,,,
"2017-09-26 16:17:07,331",OK,1984,08028,41.3790881,2.1278398,Barcelona,08019
"2017-09-26 16:17:07,770",NO_3_DATA,,,,,,
"2017-09-26 16:17:08,629",NO_3_DATA,,,,,,
"2017-09-26 16:17:09,199",NO_3_DATA,,,,,,
"2017-09-26 16:17:09,578",NO_3_DATA,,,,,,
"2017-09-26 16:17:09,779",NO_3_DATA,,,,,,
"2017-09-26 16:17:09,875",NO_3_DATA,,,,,,
"2017-09-26 16:17:10,016",OK,1994,08859,41.3154028,1.900155,Begues,08020
"2017-09-26 16:17:10,087",NO_3_DATA,,,,,,
"2017-09-26 16:17:10,218",NOT_FOUND,,,,,,
"2017-09-26 16:17:10,252",NO_3_DATA,,,,,,
"2017-09-26 16:17:10,615",OK,1958,17230,41.862169,3.1328011,Palamós,17118
"2017-09-26 16:17:11,660",NOT_FOUND,,,,,,
"2017-09-26 16:17:11,866",NO_3_DATA,,,,,,
"2017-09-26 16:17:12,274",NOT_FOUND,,,,,,
"2017-09-26 16:17:12,379",OK,1964,08912,41.4420207,2.240888,Badalona,08015
"2017-09-26 16:17:13,141",OK,1965,08591,41.7831042,2.2679632,Aiguafreda,08014
"2017-09-26 16:17:14,296",NO_3_DATA,,,,,,
"2017-09-26 16:17:14,731",OK,1989,08014,41.3751275,2.1388864,Barcelona,08019
"2017-09-26 16:17:14,762",NO_3_DATA,,,,,,
"2017-09-26 16:17:15,112",NO_3_DATA,,,,,,
"2017-09-26 16:17:15,146",NO_3_DATA,,,,,,
"2017-09-26 16:17:15,569",NO_3_DATA,,,,,,
"2017-09-26 16:17:15,609",NO_3_DATA,,,,,,
"2017-09-26 16:17:15,742",BAD_DATE,,,,,,
"2017-09-26 16:17:15,851",NO_3_DATA,,,,,,
"2017-09-26 16:17:15,962",NO_3_DATA,,,,,,
"2017-09-26 16:17:17,329",NO_3_DATA,,,,,,
"2017-09-26 16:17:17,933",NO_3_DATA,,,,,,
"2017-09-26 16:17:19,298",NO_3_DATA,,,,,,
"2017-09-26 16:17:20,513",NOT_FOUND,,,,,,
"2017-09-26 16:17:21,729",NO_3_DATA,,,,,,
"2017-09-26 16:17:21,885",NO_3_DATA,,,,,,
"2017-09-26 16:17:22,533",OK,1970,08392,41.579406,2.4851463,Sant Andreu de Llavaneres,08197
"2017-09-26 16:17:22,856",NO_3_DATA,,,,,,
"2017-09-26 16:17:23,137",NO_3_DATA,,,,,,
"2017-09-26 16:17:23,518",NO_3_DATA,,,,,,
"2017-09-26 16:17:23,825",NOT_FOUND,,,,,,
"2017-09-26 16:17:24,264",NO_3_DATA,,,,,,
"2017-09-26 16:17:24,741",BAD_DATE,,,,,,
"2017-09-26 16:17:25,173",OK,1993,08251,41.81586739999999,1.8220818,Castellnou de Bages,08062
"2017-09-26 16:17:25,203",NO_3_DATA,,,,,,
"2017-09-26 16:17:25,328",NOT_FOUND,,,,,,
"2017-09-26 16:17:26,032",NO_3_DATA,,,,,,
"2017-09-26 16:17:26,825",NO_3_DATA,,,,,,
"2017-09-26 16:17:27,061",NO_3_DATA,,,,,,
"2017-09-26 16:17:27,673",OK,1956,08030,41.4378689,2.196618,Barcelona,08019
"2017-09-26 16:17:29,974",NO_3_DATA,,,,,,
"2017-09-26 16:17:30,225",OK,1978,08779,41.4611283,1.5305465,"Llacuna, La",08104
"2017-09-26 16:17:30,255",NO_3_DATA,,,,,,
"2017-09-26 16:17:30,616",NO_3_DATA,,,,,,
"2017-09-26 16:17:31,411",OK,1963,08025,41.40830760000001,2.1720423,Barcelona,08019
"2017-09-26 16:17:32,479",OK,1987,08226,41.5759282,2.0248701,Terrassa,08279
"2017-09-26 16:17:32,809",NO_3_DATA,,,,,,
"2017-09-26 16:17:34,614",BAD_NIF,,,,,,
"2017-09-26 16:17:34,833",OK,1954,08015,41.378633,2.1523914,Barcelona,08019
"2017-09-26 16:17:35,019",OK,1983,08014,41.3751275,2.1388864,Barcelona,08019
"2017-09-26 16:17:35,325",NO_3_DATA,,,,,,
"2017-09-26 16:17:35,935",NO_3_DATA,,,,,,
"2017-09-26 16:17:36,459",OK,1978,25001,41.5891557,0.6867939,Lleida,25120
"2017-09-26 16:17:37,861",OK,1979,08570,42.04100649999999,2.2679632,Torelló,08285
"2017-09-26 16:17:38,320",OK,1992,08025,41.40830760000001,2.1720423,Barcelona,08019
"2017-09-26 16:17:39,011",NO_3_DATA,,,,,,
"2017-09-26 16:17:40,109",NO_3_DATA,,,,,,
"2017-09-26 16:17:40,416",NO_3_DATA,,,,,,
"2017-09-26 16:17:41,284",NOT_FOUND,,,,,,
"2017-09-26 16:17:41,799",OK,1960,08756,41.41208109999999,1.961246,"Palma de Cervelló, La",08905
"2017-09-26 16:17:41,827",BAD_NIF,,,,,,
"2017-09-26 16:17:42,072",OK,1970,25001,41.5891557,0.6867939,Lleida,25120
"2017-09-26 16:17:42,818",NO_3_DATA,,,,,,
"2017-09-26 16:17:42,944",OK,1995,08820,41.3120158,2.0959429,"Prat de Llobregat, El",08169
"2017-09-26 16:17:43,106",NO_3_DATA,,,,,,
"2017-09-26 16:17:43,185",NO_3_DATA,,,,,,
"2017-09-26 16:17:43,674",OK,1992,17460,42.0122869,2.8876436,Celrà,17049
"2017-09-26 16:17:44,489",NO_3_DATA,,,,,,
"2017-09-26 16:17:44,669",OK,1992,08029,41.3888317,2.1425692,Barcelona,08019
"2017-09-26 16:17:45,091",OK,1978,25450,41.4276135,0.9152051000000001,"Albi, L'",25009
"2017-09-26 16:17:45,185",NO_3_DATA,,,,,,
"2017-09-26 16:17:45,381",NO_3_DATA,,,,,,
"2017-09-26 16:17:45,697",NO_3_DATA,,,,,,
"2017-09-26 16:17:45,742",NO_3_DATA,,,,,,
"2017-09-26 16:17:45,878",NO_3_DATA,,,,,,
"2017-09-26 16:17:46,839",NO_3_DATA,,,,,,
"2017-09-26 16:17:47,282",OK,1954,25126,41.789253,0.5352355999999999,Almenar,25021
"2017-09-26 16:17:48,266",NO_3_DATA,,,,,,
"2017-09-26 16:17:48,373",NO_3_DATA,,,,,,
"2017-09-26 16:17:48,722",OK,1996,08304,41.5600797,2.4554698,Mataró,08121
"2017-09-26 16:17:48,755",NO_3_DATA,,,,,,
"2017-09-26 16:17:48,961",OK,1976,08031,41.4321952,2.1659005,Barcelona,08019
"2017-09-26 16:17:49,381",NO_3_DATA,,,,,,
"2017-09-26 16:17:49,424",NO_3_DATA,,,,,,
"2017-09-26 16:17:50,098",OK,1978,08560,42.0111171,2.2778128,Manlleu,08112
"2017-09-26 16:17:50,678",OK,1988,08530,41.6933493,2.2778128,Cànoves i Samalús,08042
"2017-09-26 16:17:50,993",OK,1976,08019,41.4125664,2.2113698,Barcelona,08019
"2017-09-26 16:17:51,246",OK,1975,08620,41.3888363,2.002836,Sant Vicenç dels Horts,08263
"2017-09-26 16:17:51,280",NO_3_DATA,,,,,,
"2017-09-26 16:17:51,466",OK,1932,08019,41.4125664,2.2113698,Barcelona,08019
"2017-09-26 16:17:51,492",NO_3_DATA,,,,,,
"2017-09-26 16:17:52,124",OK,1971,17003,41.9594288,2.8228124,Girona,17079
"2017-09-26 16:17:52,453",NOT_FOUND,,,,,,
"2017-09-26 16:17:52,806",OK,1973,08208,41.5669037,2.1106617,Sabadell,08187
"2017-09-26 16:17:52,931",NO_3_DATA,,,,,,
"2017-09-26 16:17:53,549",NO_3_DATA,,,,,,
"2017-09-26 16:17:54,715",OK,1994,17150,41.99107009999999,2.7431421,Sant Gregori,17163
"2017-09-26 16:17:54,745",NO_3_DATA,,,,,,
"2017-09-26 16:17:54,869",OK,1971,08041,41.4182256,2.1769564,Barcelona,08019
"2017-09-26 16:17:54,899",NOT_FOUND,,,,,,
"2017-09-26 16:17:55,210",OK,1968,08402,41.5959156,2.2901277,Granollers,08096
"2017-09-26 16:17:55,240",NOT_FOUND,,,,,,
"2017-09-26 16:17:55,791",NO_3_DATA,,,,,,
"2017-09-26 16:17:55,857",NO_3_DATA,,,,,,
"2017-09-26 16:17:56,117",NO_3_DATA,,,,,,
"2017-09-26 16:17:56,460",NO_3_DATA,,,,,,
"2017-09-26 16:17:56,828",OK,1998,43151,41.1684276,1.2650349,"Pallaresos, Els",43100
"2017-09-26 16:17:57,859",OK,1995,08770,41.4374918,1.7830973,Sant Celoni,08202
"2017-09-26 16:17:58,179",NO_3_DATA,,,,,,
"2017-09-26 16:17:58,343",NO_3_DATA,,,,,,
"2017-09-26 16:17:58,498",NO_3_DATA,,,,,,
"2017-09-26 16:17:58,534",NO_3_DATA,,,,,,
"2017-09-26 16:17:58,940",NOT_FOUND,,,,,,
"2017-09-26 16:17:59,185",NO_3_DATA,,,,,,
"2017-09-26 16:18:01,013",OK,1972,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 16:18:01,368",NO_3_DATA,,,,,,
"2017-09-26 16:18:02,112",NO_3_DATA,,,,,,
"2017-09-26 16:18:02,437",NO_3_DATA,,,,,,
"2017-09-26 16:18:03,064",NO_3_DATA,,,,,,
"2017-09-26 16:18:03,388",BAD_ZIP,,,,,,
"2017-09-26 16:18:03,680",OK,1959,08029,41.3888317,2.1425692,Barcelona,08019
"2017-09-26 16:18:04,101",NO_3_DATA,,,,,,
"2017-09-26 16:18:04,392",NO_3_DATA,,,,,,
"2017-09-26 16:18:04,560",OK,1963,08392,41.579406,2.4851463,Sant Andreu de Llavaneres,08197
"2017-09-26 16:18:04,736",NO_3_DATA,,,,,,
"2017-09-26 16:18:04,963",OK,1995,08173,41.4573378,2.0910377,Sant Cugat del Vallès,08205
"2017-09-26 16:18:04,994",NO_3_DATA,,,,,,
"2017-09-26 16:18:05,571",BAD_ZIP,,,,,,
"2017-09-26 16:18:06,072",NO_3_DATA,,,,,,
"2017-09-26 16:18:06,116",NO_3_DATA,,,,,,
"2017-09-26 16:18:06,188",NO_3_DATA,,,,,,
"2017-09-26 16:18:06,854",NO_3_DATA,,,,,,
"2017-09-26 16:18:08,023",NO_3_DATA,,,,,,
"2017-09-26 16:18:08,212",NOT_FOUND,,,,,,
"2017-09-26 16:18:08,239",NO_3_DATA,,,,,,
"2017-09-26 16:18:08,337",NOT_FOUND,,,,,,
"2017-09-26 16:18:08,441",NO_3_DATA,,,,,,
"2017-09-26 16:18:09,216",NO_3_DATA,,,,,,
"2017-09-26 16:18:09,993",NO_3_DATA,,,,,,
"2017-09-26 16:18:11,495",OK,1999,08530,41.6933493,2.2778128,Cànoves i Samalús,08042
"2017-09-26 16:18:12,883",NO_3_DATA,,,,,,
"2017-09-26 16:18:13,501",NO_3_DATA,,,,,,
"2017-09-26 16:18:13,557",NO_3_DATA,,,,,,
"2017-09-26 16:18:13,621",NOT_FOUND,,,,,,
"2017-09-26 16:18:13,776",NO_3_DATA,,,,,,
"2017-09-26 16:18:14,279",NO_3_DATA,,,,,,
"2017-09-26 16:18:14,460",NOT_FOUND,,,,,,
"2017-09-26 16:18:14,488",NO_3_DATA,,,,,,
"2017-09-26 16:18:14,683",OK,1981,08227,41.5679653,2.0518154,Terrassa,08279
"2017-09-26 16:18:15,489",OK,1952,25005,41.6543565,0.6251540999999999,Lleida,25120
"2017-09-26 16:18:16,004",NO_3_DATA,,,,,,
"2017-09-26 16:18:17,505",NOT_FOUND,,,,,,
"2017-09-26 16:18:18,060",NOT_FOUND,,,,,,
"2017-09-26 16:18:18,521",OK,1993,08380,41.6528561,2.7630471,Malgrat de Mar,08110
"2017-09-26 16:18:18,670",NO_3_DATA,,,,,,
"2017-09-26 16:18:19,309",NO_3_DATA,,,,,,
"2017-09-26 16:18:19,474",OK,1961,08830,41.3327758,2.0567163,Sant Boi de Llobregat,08200
"2017-09-26 16:18:19,598",OK,1981,25430,41.54834109999999,0.8198774999999999,Juneda,25119
"2017-09-26 16:18:19,853",OK,1964,08760,41.4803984,1.9148091,Martorell,08114
"2017-09-26 16:18:20,266",NO_3_DATA,,,,,,
"2017-09-26 16:18:20,488",NOT_FOUND,,,,,,
"2017-09-26 16:18:20,640",NO_3_DATA,,,,,,
"2017-09-26 16:18:20,868",NO_3_DATA,,,,,,
"2017-09-26 16:18:21,610",NO_3_DATA,,,,,,
"2017-09-26 16:18:21,857",OK,1993,08006,41.3999835,2.1487078,Barcelona,08019
"2017-09-26 16:18:22,039",NO_3_DATA,,,,,,
"2017-09-26 16:18:22,329",NO_3_DATA,,,,,,
"2017-09-26 16:18:23,048",NO_3_DATA,,,,,,
"2017-09-26 16:18:23,096",NO_3_DATA,,,,,,
"2017-09-26 16:18:24,240",NOT_FOUND,,,,,,
"2017-09-26 16:18:24,873",OK,1961,08339,41.5223953,2.3468195,Vilassar de Dalt,08214
"2017-09-26 16:18:25,077",NO_3_DATA,,,,,,
"2017-09-26 16:18:25,269",OK,1997,08173,41.4573378,2.0910377,Sant Cugat del Vallès,08205
"2017-09-26 16:18:25,750",NO_3_DATA,,,,,,
"2017-09-26 16:18:26,017",NOT_FOUND,,,,,,
"2017-09-26 16:18:26,327",NO_3_DATA,,,,,,
"2017-09-26 16:18:26,638",NO_3_DATA,,,,,,
"2017-09-26 16:18:26,866",OK,1972,17250,41.82179600000001,3.0651328,Castell-Platja d'Aro,17048
"2017-09-26 16:18:27,763",NO_3_DATA,,,,,,
"2017-09-26 16:18:27,890",NO_3_DATA,,,,,,
"2017-09-26 16:18:27,962",BAD_NIF,,,,,,
"2017-09-26 16:18:28,326",NO_3_DATA,,,,,,
"2017-09-26 16:18:28,845",NO_3_DATA,,,,,,
"2017-09-26 16:18:29,366",OK,1982,08150,41.56468599999999,2.2285864,Parets del Vallès,08159
